Ligas,Equipo,Nombre,Dorsal,Edad,Nacionalidades,Valor de mercado,concat_id,matched_name,score,full_name
Bundesliga 1,Werder Bremen,Julian Malatini,22,22,Argentina,1700000,Bundesliga 1-Werder Bremen-Julian Malatini,Bundesliga 1-Werder Bremen-Julian Malatini,100,Bundesliga 1-Werder Bremen-Julian Malatini
Bundesliga 1,Werder Bremen,Anthony Jung,3,32,"Alemania, Espana",1000000,Bundesliga 1-Werder Bremen-Anthony Jung,Bundesliga 1-Werder Bremen-Anthony Jung,100,Bundesliga 1-Werder Bremen-Anthony Jung
Bundesliga 1,Werder Bremen,Mitchell Weiser,8,29,"Alemania, Argelia",6000000,Bundesliga 1-Werder Bremen-Mitchell Weiser,Bundesliga 1-Werder Bremen-Mitchell-Elijah Weiser,95,Bundesliga 1-Werder Bremen-Mitchell-Elijah Weiser
Bundesliga 1,Werder Bremen,Felix Agu,27,24,"Alemania, Nigeria",600000,Bundesliga 1-Werder Bremen-Felix Agu,Bundesliga 1-Werder Bremen-Felix Agu,100,Bundesliga 1-Werder Bremen-Felix Agu
Bundesliga 1,Werder Bremen,Senne Lynen,14,25,Belgica,3500000,Bundesliga 1-Werder Bremen-Senne Lynen,Bundesliga 1-Werder Bremen-Senne Maaike Lynen,95,Bundesliga 1-Werder Bremen-Senne Maaike Lynen
Bundesliga 1,Werder Bremen,Christian Gross,36,35,Alemania,300000,Bundesliga 1-Werder Bremen-Christian Gross,Bundesliga 1-Werder Bremen-Christian Gross,100,Bundesliga 1-Werder Bremen-Christian Gross
Bundesliga 1,Werder Bremen,Jens Stage,6,27,Dinamarca,6000000,Bundesliga 1-Werder Bremen-Jens Stage,Bundesliga 1-Werder Bremen-Jens Dalsgaard Stage,95,Bundesliga 1-Werder Bremen-Jens Dalsgaard Stage
Bundesliga 1,Werder Bremen,Naby Keita,18,29,Guinea,6000000,Bundesliga 1-Werder Bremen-Naby Keita,Bundesliga 1-Werder Bremen-Naby Deco Keita,95,Bundesliga 1-Werder Bremen-Naby Deco Keita
Bundesliga 1,Werder Bremen,Skelly Alvero,28,21,"Francia, Angola",4000000,Bundesliga 1-Werder Bremen-Skelly Alvero,Bundesliga 1-Werder Bremen-Skelly Alvero,100,Bundesliga 1-Werder Bremen-Skelly Alvero
Bundesliga 1,Werder Bremen,Olivier Deman,2,23,Belgica,6000000,Bundesliga 1-Werder Bremen-Olivier Deman,Bundesliga 1-Werder Bremen-Olivier Deman,100,Bundesliga 1-Werder Bremen-Olivier Deman
Bundesliga 1,Werder Bremen,Leon Opitz,35,18,Alemania,600000,Bundesliga 1-Werder Bremen-Leon Opitz,Bundesliga 1-Werder Bremen-Leon Opitz,100,Bundesliga 1-Werder Bremen-Leon Opitz
Bundesliga 1,Werder Bremen,Romano Schmid,20,24,Austria,6500000,Bundesliga 1-Werder Bremen-Romano Schmid,Bundesliga 1-Werder Bremen-Romano Christian Schmid,95,Bundesliga 1-Werder Bremen-Romano Christian Schmid
Bundesliga 1,Werder Bremen,Leonardo Bittencourt,10,30,"Alemania, Brasil",2500000,Bundesliga 1-Werder Bremen-Leonardo Bittencourt,Bundesliga 1-Werder Bremen-Leonardo Jesus Loureiro Bittencourt,95,Bundesliga 1-Werder Bremen-Leonardo Jesus Loureiro Bittencourt
Bundesliga 1,Werder Bremen,Justin Njinmah,17,23,"Alemania, Nigeria",3000000,Bundesliga 1-Werder Bremen-Justin Njinmah,Bundesliga 1-Werder Bremen-Justin Gideon Njinmah,95,Bundesliga 1-Werder Bremen-Justin Gideon Njinmah
Bundesliga 1,Werder Bremen,Marvin Ducksch,7,30,Alemania,9000000,Bundesliga 1-Werder Bremen-Marvin Ducksch,Bundesliga 1-Werder Bremen-Marvin Ducksch,100,Bundesliga 1-Werder Bremen-Marvin Ducksch
Bundesliga 1,Werder Bremen,Dawid Kownacki,9,26,Polonia,2800000,Bundesliga 1-Werder Bremen-Dawid Kownacki,Bundesliga 1-Werder Bremen-Dawid Igor Kownacki,95,Bundesliga 1-Werder Bremen-Dawid Igor Kownacki
Bundesliga 1,Werder Bremen,Nick Woltemade,29,22,Alemania,2000000,Bundesliga 1-Werder Bremen-Nick Woltemade,Bundesliga 1-Werder Bremen-Nick Woltemade,100,Bundesliga 1-Werder Bremen-Nick Woltemade
Bundesliga 1,1899 Hoffenheim,Oliver Baumann,1,33,Alemania,4000000,Bundesliga 1-1899 Hoffenheim-Oliver Baumann,Bundesliga 1-1899 Hoffenheim-Oliver Baumann,100,Bundesliga 1-1899 Hoffenheim-Oliver Baumann
Bundesliga 1,1899 Hoffenheim,Ozan Kabak,5,23,Turquia,13000000,Bundesliga 1-1899 Hoffenheim-Ozan Kabak,Bundesliga 1-1899 Hoffenheim-Ozan Muhammed Kabak,95,Bundesliga 1-1899 Hoffenheim-Ozan Muhammed Kabak
Bundesliga 1,1899 Hoffenheim,Kevin Akpoguma,25,28,"Nigeria, Alemania",3500000,Bundesliga 1-1899 Hoffenheim-Kevin Akpoguma,Bundesliga 1-1899 Hoffenheim-Kevin John Ufuoma Akpoguma,95,Bundesliga 1-1899 Hoffenheim-Kevin John Ufuoma Akpoguma
Bundesliga 1,1899 Hoffenheim,Stanley Nsoki,34,24,"Francia, RD del Congo",3000000,Bundesliga 1-1899 Hoffenheim-Stanley Nsoki,Bundesliga 1-1899 Hoffenheim-Stanley Pierre Nsoki,95,Bundesliga 1-1899 Hoffenheim-Stanley Pierre Nsoki
Bundesliga 1,1899 Hoffenheim,John Anthony Brooks,23,31,"Estados Unidos, Alemania",2000000,Bundesliga 1-1899 Hoffenheim-John Anthony Brooks,Bundesliga 1-1899 Hoffenheim-John Anthony Brooks Jr,97,Bundesliga 1-1899 Hoffenheim-John Anthony Brooks Jr
Bundesliga 1,1899 Hoffenheim,Kasim Adams,15,28,Ghana,700000,Bundesliga 1-1899 Hoffenheim-Kasim Adams,Bundesliga 1-1899 Hoffenheim-Kasim Adams Nuhu,95,Bundesliga 1-1899 Hoffenheim-Kasim Adams Nuhu
Bundesliga 1,1899 Hoffenheim,David Jurasek,19,23,Republica Checa,8000000,Bundesliga 1-1899 Hoffenheim-David Jurasek,Bundesliga 1-1899 Hoffenheim-David Jurasek,100,Bundesliga 1-1899 Hoffenheim-David Jurasek
Bundesliga 1,1899 Hoffenheim,Pavel Kaderabek,3,31,Republica Checa,3000000,Bundesliga 1-1899 Hoffenheim-Pavel Kaderabek,Bundesliga 1-1899 Hoffenheim-Pavel Kaderabek,100,Bundesliga 1-1899 Hoffenheim-Pavel Kaderabek
Bundesliga 1,1899 Hoffenheim,Florian Grillitsch,11,28,Austria,6500000,Bundesliga 1-1899 Hoffenheim-Florian Grillitsch,Bundesliga 1-1899 Hoffenheim-Florian Grillitsch,100,Bundesliga 1-1899 Hoffenheim-Florian Grillitsch
Bundesliga 1,1899 Hoffenheim,Anton Stach,16,25,Alemania,15000000,Bundesliga 1-1899 Hoffenheim-Anton Stach,Bundesliga 1-1899 Hoffenheim-Anton Levi Stach,95,Bundesliga 1-1899 Hoffenheim-Anton Levi Stach
Bundesliga 1,1899 Hoffenheim,Grischa Promel,6,29,Alemania,7000000,Bundesliga 1-1899 Hoffenheim-Grischa Promel,Bundesliga 1-1899 Hoffenheim-Grischa Promel,100,Bundesliga 1-1899 Hoffenheim-Grischa Promel
Bundesliga 1,1899 Hoffenheim,Dennis Geiger,8,25,Alemania,4000000,Bundesliga 1-1899 Hoffenheim-Dennis Geiger,Bundesliga 1-1899 Hoffenheim-Dennis Geiger,100,Bundesliga 1-1899 Hoffenheim-Dennis Geiger
Bundesliga 1,1899 Hoffenheim,Finn Ole Becker,20,23,Alemania,3000000,Bundesliga 1-1899 Hoffenheim-Finn Ole Becker,Bundesliga 1-1899 Hoffenheim-Finn Ole Becker,100,Bundesliga 1-1899 Hoffenheim-Finn Ole Becker
Bundesliga 1,1899 Hoffenheim,Umut Tohumcu,40,19,"Alemania, Turquia",2000000,Bundesliga 1-1899 Hoffenheim-Umut Tohumcu,Bundesliga 1-1899 Hoffenheim-Umut Deger Tohumcu,95,Bundesliga 1-1899 Hoffenheim-Umut Deger Tohumcu
Bundesliga 1,1899 Hoffenheim,Robert Skov,29,27,Dinamarca,6500000,Bundesliga 1-1899 Hoffenheim-Robert Skov,Bundesliga 1-1899 Hoffenheim-Robert Faxe Skov,95,Bundesliga 1-1899 Hoffenheim-Robert Faxe Skov
Bundesliga 1,1899 Hoffenheim,Tom Bischof,39,18,Alemania,3500000,Bundesliga 1-1899 Hoffenheim-Tom Bischof,Bundesliga 1-1899 Hoffenheim-Tom Bischof,100,Bundesliga 1-1899 Hoffenheim-Tom Bischof
Bundesliga 1,1899 Hoffenheim,Marius Bulter,21,30,Alemania,3000000,Bundesliga 1-1899 Hoffenheim-Marius Bulter,Bundesliga 1-1899 Hoffenheim-Marius Bulter,100,Bundesliga 1-1899 Hoffenheim-Marius Bulter
Bundesliga 1,1899 Hoffenheim,Bambase Conte,31,20,"Alemania, Guinea",400000,Bundesliga 1-1899 Hoffenheim-Bambase Conte,Bundesliga 1-1899 Hoffenheim-Bambase Conte,100,Bundesliga 1-1899 Hoffenheim-Bambase Conte
Bundesliga 1,1899 Hoffenheim,Mergim Berisha,7,25,Alemania,12000000,Bundesliga 1-1899 Hoffenheim-Mergim Berisha,Bundesliga 1-1899 Hoffenheim-Mergim Berisha,100,Bundesliga 1-1899 Hoffenheim-Mergim Berisha
Bundesliga 1,1899 Hoffenheim,Maximilian Beier,14,21,Alemania,12000000,Bundesliga 1-1899 Hoffenheim-Maximilian Beier,Bundesliga 1-1899 Hoffenheim-Maximilian Beier,100,Bundesliga 1-1899 Hoffenheim-Maximilian Beier
Bundesliga 1,1899 Hoffenheim,Wout Weghorst,10,31,Paises Bajos,9000000,Bundesliga 1-1899 Hoffenheim-Wout Weghorst,Bundesliga 1-1899 Hoffenheim-Wout Francois Maria Weghorst,95,Bundesliga 1-1899 Hoffenheim-Wout Francois Maria Weghorst
Bundesliga 1,1899 Hoffenheim,Andrej Kramaric,27,32,Croacia,6000000,Bundesliga 1-1899 Hoffenheim-Andrej Kramaric,Bundesliga 1-1899 Hoffenheim-Andrej Kramaric,100,Bundesliga 1-1899 Hoffenheim-Andrej Kramaric
Bundesliga 1,1899 Hoffenheim,Ihlas Bebou,9,29,"Togo, Alemania",4000000,Bundesliga 1-1899 Hoffenheim-Ihlas Bebou,Bundesliga 1-1899 Hoffenheim-Ihlas Bebou,100,Bundesliga 1-1899 Hoffenheim-Ihlas Bebou
Bundesliga 1,RB Leipzig,Janis Blaswich,21,32,Alemania,4000000,Bundesliga 1-RB Leipzig-Janis Blaswich,Bundesliga 1-RB Leipzig-Janis Jonathan Blaswich,95,Bundesliga 1-RB Leipzig-Janis Jonathan Blaswich
Bundesliga 1,RB Leipzig,Peter Gulacsi,1,33,Hungria,3500000,Bundesliga 1-RB Leipzig-Peter Gulacsi,Bundesliga 1-RB Leipzig-Peter Gulacsi,100,Bundesliga 1-RB Leipzig-Peter Gulacsi
Bundesliga 1,RB Leipzig,Castello Lukeba,23,21,"Francia, Angola",40000000,Bundesliga 1-RB Leipzig-Castello Lukeba,Bundesliga 1-RB Leipzig-Castello Junior Lukeba,95,Bundesliga 1-RB Leipzig-Castello Junior Lukeba
Bundesliga 1,RB Leipzig,Mohamed Simakan,2,23,"Francia, Guinea",35000000,Bundesliga 1-RB Leipzig-Mohamed Simakan,Bundesliga 1-RB Leipzig-Mohamed Simakan,100,Bundesliga 1-RB Leipzig-Mohamed Simakan
Bundesliga 1,RB Leipzig,El Chadaille Bitshiabu,5,18,"Francia, RD del Congo",15000000,Bundesliga 1-RB Leipzig-El Chadaille Bitshiabu,Bundesliga 1-RB Leipzig-El Chadaille Bitshiabu,100,Bundesliga 1-RB Leipzig-El Chadaille Bitshiabu
Bundesliga 1,RB Leipzig,Lukas Klostermann,16,27,Alemania,8000000,Bundesliga 1-RB Leipzig-Lukas Klostermann,Bundesliga 1-RB Leipzig-Lukas Manuel Klostermann,95,Bundesliga 1-RB Leipzig-Lukas Manuel Klostermann
Bundesliga 1,RB Leipzig,David Raum,22,25,Alemania,17000000,Bundesliga 1-RB Leipzig-David Raum,Bundesliga 1-RB Leipzig-David Raum,100,Bundesliga 1-RB Leipzig-David Raum
Bundesliga 1,RB Leipzig,Christopher Lenz,3,29,Alemania,2000000,Bundesliga 1-RB Leipzig-Christopher Lenz,Bundesliga 1-RB Leipzig-Christopher Lenz,100,Bundesliga 1-RB Leipzig-Christopher Lenz
Bundesliga 1,RB Leipzig,Benjamin Henrichs,39,27,"Alemania, Ghana",20000000,Bundesliga 1-RB Leipzig-Benjamin Henrichs,Bundesliga 1-RB Leipzig-Benjamin Paa Kwesi Henrichs,95,Bundesliga 1-RB Leipzig-Benjamin Paa Kwesi Henrichs
Bundesliga 1,RB Leipzig,Xaver Schlager,24,26,Austria,28000000,Bundesliga 1-RB Leipzig-Xaver Schlager,Bundesliga 1-RB Leipzig-Xaver Schlager,100,Bundesliga 1-RB Leipzig-Xaver Schlager
Bundesliga 1,RB Leipzig,Nicolas Seiwald,13,22,Austria,20000000,Bundesliga 1-RB Leipzig-Nicolas Seiwald,Bundesliga 1-RB Leipzig-Nicolas Seiwald,100,Bundesliga 1-RB Leipzig-Nicolas Seiwald
Bundesliga 1,RB Leipzig,Amadou Haidara,8,26,Mali,17000000,Bundesliga 1-RB Leipzig-Amadou Haidara,Bundesliga 1-RB Leipzig-Amadou Haidara,100,Bundesliga 1-RB Leipzig-Amadou Haidara
Bundesliga 1,RB Leipzig,Kevin Kampl,44,33,Eslovenia,3500000,Bundesliga 1-RB Leipzig-Kevin Kampl,Bundesliga 1-RB Leipzig-Kevin Kampl,100,Bundesliga 1-RB Leipzig-Kevin Kampl
Bundesliga 1,RB Leipzig,Eljif Elmas,6,24,Macedonia del Norte,24000000,Bundesliga 1-RB Leipzig-Eljif Elmas,Bundesliga 1-RB Leipzig-Eljif Elmas,100,Bundesliga 1-RB Leipzig-Eljif Elmas
Bundesliga 1,RB Leipzig,Christoph Baumgartner,14,24,Austria,24000000,Bundesliga 1-RB Leipzig-Christoph Baumgartner,Bundesliga 1-RB Leipzig-Christoph Baumgartner,100,Bundesliga 1-RB Leipzig-Christoph Baumgartner
Bundesliga 1,RB Leipzig,Lois Openda,17,24,"Belgica, Marruecos",55000000,Bundesliga 1-RB Leipzig-Lois Openda,Bundesliga 1-RB Leipzig-Ikoma-Lois Openda,95,Bundesliga 1-RB Leipzig-Ikoma-Lois Openda
Bundesliga 1,RB Leipzig,Benjamin Sesko,30,20,Eslovenia,30000000,Bundesliga 1-RB Leipzig-Benjamin Sesko,Bundesliga 1-RB Leipzig-Benjamin Sesko,100,Bundesliga 1-RB Leipzig-Benjamin Sesko
Bundesliga 1,RB Leipzig,Yussuf Poulsen,9,29,"Dinamarca, Tanzania",7000000,Bundesliga 1-RB Leipzig-Yussuf Poulsen,Bundesliga 1-RB Leipzig-Yussuf Yurary Poulsen,95,Bundesliga 1-RB Leipzig-Yussuf Yurary Poulsen
Bundesliga 1,FC Augsburg,Finn Dahmen,1,25,"Alemania, Inglaterra",5000000,Bundesliga 1-FC Augsburg-Finn Dahmen,Bundesliga 1-FC Augsburg-Finn Gilbert Dahmen,95,Bundesliga 1-FC Augsburg-Finn Gilbert Dahmen
Bundesliga 1,FC Augsburg,Felix Uduokhai,19,26,"Alemania, Nigeria",7000000,Bundesliga 1-FC Augsburg-Felix Uduokhai,Bundesliga 1-FC Augsburg-Ohis Felix Uduokhai,95,Bundesliga 1-FC Augsburg-Ohis Felix Uduokhai
Bundesliga 1,FC Augsburg,Maximilian Bauer,23,24,Alemania,3500000,Bundesliga 1-FC Augsburg-Maximilian Bauer,Bundesliga 1-FC Augsburg-Maximilian Bauer,100,Bundesliga 1-FC Augsburg-Maximilian Bauer
Bundesliga 1,FC Augsburg,Patric Pfeiffer,5,24,"Ghana, Alemania",3000000,Bundesliga 1-FC Augsburg-Patric Pfeiffer,Bundesliga 1-FC Augsburg-Patric Pfeiffer,100,Bundesliga 1-FC Augsburg-Patric Pfeiffer
Bundesliga 1,FC Augsburg,Jeffrey Gouweleeuw,6,32,Paises Bajos,3000000,Bundesliga 1-FC Augsburg-Jeffrey Gouweleeuw,Bundesliga 1-FC Augsburg-Jeffrey Gouweleeuw,100,Bundesliga 1-FC Augsburg-Jeffrey Gouweleeuw
Bundesliga 1,FC Augsburg,Iago,22,26,Brasil,5500000,Bundesliga 1-FC Augsburg-Iago,Bundesliga 1-FC Augsburg-Iago Amaral Borduchi,90,Bundesliga 1-FC Augsburg-Iago Amaral Borduchi
Bundesliga 1,FC Augsburg,Mads Pedersen,3,27,Dinamarca,3500000,Bundesliga 1-FC Augsburg-Mads Pedersen,Bundesliga 1-FC Augsburg-Mads Giersing Valentin Pedersen,95,Bundesliga 1-FC Augsburg-Mads Giersing Valentin Pedersen
Bundesliga 1,FC Augsburg,Robert Gumny,2,25,Polonia,3500000,Bundesliga 1-FC Augsburg-Robert Gumny,Bundesliga 1-FC Augsburg-Robert Krzysztof Gumny,95,Bundesliga 1-FC Augsburg-Robert Krzysztof Gumny
Bundesliga 1,FC Augsburg,Kevin Mbabu,43,28,"Suiza, RD del Congo",3500000,Bundesliga 1-FC Augsburg-Kevin Mbabu,Bundesliga 1-FC Augsburg-Melingo Kevin Mbabu,95,Bundesliga 1-FC Augsburg-Melingo Kevin Mbabu
Bundesliga 1,FC Augsburg,Niklas Dorsch,30,26,Alemania,7000000,Bundesliga 1-FC Augsburg-Niklas Dorsch,Bundesliga 1-FC Augsburg-Niklas Bernd Dorsch,95,Bundesliga 1-FC Augsburg-Niklas Bernd Dorsch
Bundesliga 1,FC Augsburg,Kristijan Jakic,17,26,Croacia,5500000,Bundesliga 1-FC Augsburg-Kristijan Jakic,Bundesliga 1-FC Augsburg-Kristijan Jakic,100,Bundesliga 1-FC Augsburg-Kristijan Jakic
Bundesliga 1,FC Augsburg,Tim Breithaupt,18,22,Alemania,3500000,Bundesliga 1-FC Augsburg-Tim Breithaupt,Bundesliga 1-FC Augsburg-Tim Breithaupt,100,Bundesliga 1-FC Augsburg-Tim Breithaupt
Bundesliga 1,FC Augsburg,Arne Engels,27,20,Belgica,7500000,Bundesliga 1-FC Augsburg-Arne Engels,Bundesliga 1-FC Augsburg-Arne Engels,100,Bundesliga 1-FC Augsburg-Arne Engels
Bundesliga 1,FC Augsburg,Arne Maier,10,25,Alemania,4500000,Bundesliga 1-FC Augsburg-Arne Maier,Bundesliga 1-FC Augsburg-Arne Carl Maier,95,Bundesliga 1-FC Augsburg-Arne Carl Maier
Bundesliga 1,FC Augsburg,Elvis Rexhbecaj,8,26,"Alemania, Kosovo",3500000,Bundesliga 1-FC Augsburg-Elvis Rexhbecaj,Bundesliga 1-FC Augsburg-Elvis Rexhbecaj,100,Bundesliga 1-FC Augsburg-Elvis Rexhbecaj
Bundesliga 1,FC Augsburg,Pep Biel,11,27,Espana,6000000,Bundesliga 1-FC Augsburg-Pep Biel,Bundesliga 1-FC Augsburg-Pep Biel Mas Jaume,95,Bundesliga 1-FC Augsburg-Pep Biel Mas Jaume
Bundesliga 1,FC Augsburg,Fredrik Jensen,24,26,Finlandia,3500000,Bundesliga 1-FC Augsburg-Fredrik Jensen,Bundesliga 1-FC Augsburg-Hans Fredrik Jensen,95,Bundesliga 1-FC Augsburg-Hans Fredrik Jensen
Bundesliga 1,FC Augsburg,Ruben Vargas,16,25,"Suiza, Republica Dominicana",6500000,Bundesliga 1-FC Augsburg-Ruben Vargas,Bundesliga 1-FC Augsburg-Ruben Estephan Vargas Martinez,95,Bundesliga 1-FC Augsburg-Ruben Estephan Vargas Martinez
Bundesliga 1,FC Augsburg,Ermedin Demirovic,9,25,Bosnia y Herzegovina,20000000,Bundesliga 1-FC Augsburg-Ermedin Demirovic,Bundesliga 1-FC Augsburg-Ermedin Demirovic,100,Bundesliga 1-FC Augsburg-Ermedin Demirovic
Bundesliga 1,FC Augsburg,Dion Beljo,7,22,Croacia,6500000,Bundesliga 1-FC Augsburg-Dion Beljo,Bundesliga 1-FC Augsburg-Dion Drena Beljo,95,Bundesliga 1-FC Augsburg-Dion Drena Beljo
Bundesliga 1,FC Augsburg,Phillip Tietz,21,26,Alemania,4000000,Bundesliga 1-FC Augsburg-Phillip Tietz,Bundesliga 1-FC Augsburg-Phillip Tietz,100,Bundesliga 1-FC Augsburg-Phillip Tietz
Bundesliga 1,FC Augsburg,Sven Michel,20,33,Alemania,900000,Bundesliga 1-FC Augsburg-Sven Michel,Bundesliga 1-FC Augsburg-Sven Michel,100,Bundesliga 1-FC Augsburg-Sven Michel
Bundesliga 2,FC St. Pauli,Nikola Vasilj,22,28,"Bosnia y Herzegovina, Croacia",1000000,Bundesliga 2-FC St. Pauli-Nikola Vasilj,Bundesliga 2-FC St. Pauli-Nikola Vasilj,100,Bundesliga 2-FC St. Pauli-Nikola Vasilj
Bundesliga 2,FC St. Pauli,Eric Smith,8,27,Suecia,2800000,Bundesliga 2-FC St. Pauli-Eric Smith,Bundesliga 2-FC St. Pauli-Eric Anders Smith,95,Bundesliga 2-FC St. Pauli-Eric Anders Smith
Bundesliga 2,FC St. Pauli,Hauke Wahl,5,29,Alemania,1500000,Bundesliga 2-FC St. Pauli-Hauke Wahl,Bundesliga 2-FC St. Pauli-Hauke Finn Wahl,95,Bundesliga 2-FC St. Pauli-Hauke Finn Wahl
Bundesliga 2,FC St. Pauli,Karol Mets,3,30,Estonia,1000000,Bundesliga 2-FC St. Pauli-Karol Mets,Bundesliga 2-FC St. Pauli-Karol Mets,100,Bundesliga 2-FC St. Pauli-Karol Mets
Bundesliga 2,FC St. Pauli,David Nemeth,4,22,Austria,1000000,Bundesliga 2-FC St. Pauli-David Nemeth,Bundesliga 2-FC St. Pauli-David Nemeth,100,Bundesliga 2-FC St. Pauli-David Nemeth
Bundesliga 2,FC St. Pauli,Adam Dzwigala,25,28,Polonia,400000,Bundesliga 2-FC St. Pauli-Adam Dzwigala,Bundesliga 2-FC St. Pauli-Adam Dzwigala,100,Bundesliga 2-FC St. Pauli-Adam Dzwigala
Bundesliga 2,FC St. Pauli,Philipp Treu,23,23,Alemania,900000,Bundesliga 2-FC St. Pauli-Philipp Treu,Bundesliga 2-FC St. Pauli-Philipp Treu,100,Bundesliga 2-FC St. Pauli-Philipp Treu
Bundesliga 2,FC St. Pauli,Lars Ritzka,21,25,Alemania,700000,Bundesliga 2-FC St. Pauli-Lars Ritzka,Bundesliga 2-FC St. Pauli-Lars Ritzka,100,Bundesliga 2-FC St. Pauli-Lars Ritzka
Bundesliga 2,FC St. Pauli,Manolis Saliakas,2,27,Grecia,1800000,Bundesliga 2-FC St. Pauli-Manolis Saliakas,Bundesliga 2-FC St. Pauli-Emmanouil Saliakas,93,Bundesliga 2-FC St. Pauli-Emmanouil Saliakas
Bundesliga 2,FC St. Pauli,Aljoscha Kemlein,36,19,Alemania,800000,Bundesliga 2-FC St. Pauli-Aljoscha Kemlein,Bundesliga 2-FC St. Pauli-Aljoscha Kemlein,100,Bundesliga 2-FC St. Pauli-Aljoscha Kemlein
Bundesliga 2,FC St. Pauli,Marcel Hartel,10,28,Alemania,3000000,Bundesliga 2-FC St. Pauli-Marcel Hartel,Bundesliga 2-FC St. Pauli-Marcel Hartel,100,Bundesliga 2-FC St. Pauli-Marcel Hartel
Bundesliga 2,FC St. Pauli,Jackson Irvine,7,31,"Australia, Escocia",1800000,Bundesliga 2-FC St. Pauli-Jackson Irvine,Bundesliga 2-FC St. Pauli-Jackson Alexander Irvine,95,Bundesliga 2-FC St. Pauli-Jackson Alexander Irvine
Bundesliga 2,FC St. Pauli,Carlo Boukhalfa,16,24,"Alemania, Argelia",500000,Bundesliga 2-FC St. Pauli-Carlo Boukhalfa,Bundesliga 2-FC St. Pauli-Carlo Gregor Boukhalfa,95,Bundesliga 2-FC St. Pauli-Carlo Gregor Boukhalfa
Bundesliga 2,FC St. Pauli,Connor Metcalfe,24,24,Australia,1500000,Bundesliga 2-FC St. Pauli-Connor Metcalfe,Bundesliga 2-FC St. Pauli-Connor Isaac Metcalfe,95,Bundesliga 2-FC St. Pauli-Connor Isaac Metcalfe
Bundesliga 2,FC St. Pauli,Elias Saad,26,24,"Tunez, Alemania",2000000,Bundesliga 2-FC St. Pauli-Elias Saad,Bundesliga 2-FC St. Pauli-Elias Saad,100,Bundesliga 2-FC St. Pauli-Elias Saad
Bundesliga 2,FC St. Pauli,Oladapo Afolayan,17,26,"Inglaterra, Nigeria",1200000,Bundesliga 2-FC St. Pauli-Oladapo Afolayan,Bundesliga 2-FC St. Pauli-Oladapo Joshua Afolayan,95,Bundesliga 2-FC St. Pauli-Oladapo Joshua Afolayan
Bundesliga 2,FC St. Pauli,Danel Sinani,15,26,"Luxemburgo, Serbia",800000,Bundesliga 2-FC St. Pauli-Danel Sinani,Bundesliga 2-FC St. Pauli-Danel Sinani,100,Bundesliga 2-FC St. Pauli-Danel Sinani
Bundesliga 2,FC St. Pauli,Scott Banks,18,22,Escocia,300000,Bundesliga 2-FC St. Pauli-Scott Banks,Bundesliga 2-FC St. Pauli-Scott Brian Banks,95,Bundesliga 2-FC St. Pauli-Scott Brian Banks
Bundesliga 2,FC St. Pauli,Johannes Eggestein,11,25,Alemania,1500000,Bundesliga 2-FC St. Pauli-Johannes Eggestein,Bundesliga 2-FC St. Pauli-Johannes Eggestein,100,Bundesliga 2-FC St. Pauli-Johannes Eggestein
Bundesliga 2,FC St. Pauli,Simon Zoller,6,32,Alemania,700000,Bundesliga 2-FC St. Pauli-Simon Zoller,Bundesliga 2-FC St. Pauli-Simon Martin Zoller,95,Bundesliga 2-FC St. Pauli-Simon Martin Zoller
Bundesliga 2,FC St. Pauli,Maurides,9,30,Brasil,500000,Bundesliga 2-FC St. Pauli-Maurides,Bundesliga 2-FC St. Pauli-Maurides Roque Junior,95,Bundesliga 2-FC St. Pauli-Maurides Roque Junior
Bundesliga 2,FC St. Pauli,Etienne Amenyido,14,26,"Togo, Alemania",500000,Bundesliga 2-FC St. Pauli-Etienne Amenyido,Bundesliga 2-FC St. Pauli-Etienne Amenyido,100,Bundesliga 2-FC St. Pauli-Etienne Amenyido
Bundesliga 2,FC St. Pauli,Andreas Albers,19,33,Dinamarca,350000,Bundesliga 2-FC St. Pauli-Andreas Albers,Bundesliga 2-FC St. Pauli-Andreas Albers Nielsen,95,Bundesliga 2-FC St. Pauli-Andreas Albers Nielsen
Bundesliga 2,Eintracht Braunschweig,Ron-Thorben Hoffmann,1,24,Alemania,800000,Bundesliga 2-Eintracht Braunschweig-Ron-Thorben Hoffmann,Bundesliga 2-Eintracht Braunschweig-Ron-Thorben Hoffmann,100,Bundesliga 2-Eintracht Braunschweig-Ron-Thorben Hoffmann
Bundesliga 2,Eintracht Braunschweig,Tino Casali,13,28,Austria,350000,Bundesliga 2-Eintracht Braunschweig-Tino Casali,Bundesliga 2-Eintracht Braunschweig-Tino Casali,100,Bundesliga 2-Eintracht Braunschweig-Tino Casali
Bundesliga 2,Eintracht Braunschweig,Hasan Kurucay,29,26,"Turquia, Dinamarca",800000,Bundesliga 2-Eintracht Braunschweig-Hasan Kurucay,Bundesliga 2-Eintracht Braunschweig-Hasan Kurucay,100,Bundesliga 2-Eintracht Braunschweig-Hasan Kurucay
Bundesliga 2,Eintracht Braunschweig,Robert Ivanov,5,29,Finlandia,750000,Bundesliga 2-Eintracht Braunschweig-Robert Ivanov,Bundesliga 2-Eintracht Braunschweig-Robert Ivanov,100,Bundesliga 2-Eintracht Braunschweig-Robert Ivanov
